x,y,score
0.8702492039700847,0.766661288097467,19.46067910486494
0.28681720908755537,0.5161731842840116,110.94704846943276
0.6031481500515619,0.01501951620315145,33.00789651705294
0.7775340829201788,0.195639528766264,11.028214582676704
0.7160746296035653,0.2173418730610932,10.065563135764796
0.9153801204905075,0.5816190067615734,3.9762026561299804
0.8603936491828846,0.5590325744130148,12.867265172553074
0.9182376290487624,0.5170533253763234,43.507237284044564
0.026587734467597213,0.34105241531638053,22.666918011567162
0.4372480001295087,0.3923916927641553,14.410430194387915
0.48494432697728806,0.5004013271784574,8.929481527148752
0.06515419737010752,0.568854340604399,16.249089019163343
0.005626050679392924,0.5650337602863101,18.109827698084068
0.830621436971257,0.7154520181389278,9.60091431011191
0.9833022442861755,0.9941788612800804,5.004256359211609
0.7846098526726796,0.7488226638549501,10.035456939987354
0.31560348997827314,0.4905513349282411,86.51455316547835
0.7053337045894538,0.9770157171203504,78.39288983063892
0.2991810731982467,0.12510345542793522,32.17876680120202
0.7407484828757487,0.9526848666826935,5.052467570597822
0.279747219748287,0.5009196720332697,5.429725351146772
0.7825909153281315,0.48338819501772246,9.927336403445976
0.9877407468945767,0.8490906814630912,3.0680268050476682
0.9862385492802385,0.6087999651273409,11.580212888030612
0.8828625669966758,0.8215998635765784,3.6290711326280385
0.9128100517839179,0.368926216185433,7.325015532565809
0.7082069141031725,0.5536185430006574,19.364425941277958
0.5544968772635087,0.6488341022952706,20.63232577782093
0.9232382080702205,0.23624621157892844,7.0179158775358275
0.08973077985431255,0.7638351667474222,6.024722948845407
0.37013154514000746,0.15550754001366685,10.934793416430747
0.6059389435092629,0.1331685461500587,1.050557234093271
0.4777298969186856,0.2695723334029353,94.64021895972847
0.7928578804972283,0.8099241779257799,63.0862252210623
0.19508639347904655,0.4755188608899097,29.093958774851522
0.06225349741666342,0.03502137952477402,5.256839362219264
0.12651840723991825,0.19775775329475664,8.096705392749756
0.9627815849171627,0.5635307555958298,14.868561624945059
0.13277453722943044,0.06087772376573308,12.852178667307125
0.22609832736317137,0.3160905341925454,14.716140005940023
0.3770563709562187,0.21151774062712958,44.3515658482902
0.6234216413407959,0.6895167615622181,11.586207685207876
0.7820961306693027,0.14505065165447295,43.006220407238104
0.07864889376928119,0.3704057693862691,14.037348648777142
0.9312374531430352,0.4494421969335409,5.71104106156809
0.7627917243487864,0.9014495348749537,6.200986049508698
0.32096411772430655,0.4040059937392141,47.7881116602334
0.18933201942823097,0.1359895703527333,5.458305974132124
0.5959528877870331,0.421531792011145,9.378457668981097
0.5946892267614896,0.3714644842892275,19.24751554737465
0.26746835883047926,0.567684495305727,15.932650059157186
0.16939281305633924,0.12499787685547115,8.75545624069654
0.766467257480158,0.42231585638563507,7.868135123421671
0.6726752525807207,0.6540559479614995,13.740482226842639
0.8002493507325811,0.41011215108825316,9.017756767449884
0.21957669144976344,0.9462652947319427,30.472590404900902
0.7232085295481048,0.36369146773693084,50.41602602228607
0.0746047129048496,0.8729429057503649,9.018372268134964
0.007337994459361119,0.33328581616129305,11.245456532979581
0.17943452569009366,0.39979284751102406,13.953486127042265
0.7820426720607044,0.7049549271476065,27.70415584668991
0.5400694637244676,0.5388047839958786,12.01464926979896
0.6167050084661568,0.931707345227979,19.114684804598205
0.5925262356782043,0.8858066861006888,15.497729050926296
0.6358831294883689,0.2845454190716744,37.33021915003712
0.3229057945509941,0.3231573218303355,11.166563065850067
0.7206033319132421,0.645201217000673,19.60911735404886
0.014666523351324678,0.7927558687506667,14.002822682655633
0.37721980365326835,0.11191685565568066,33.66919809665519
0.054663900726570125,0.906146472500378,22.00916581461839
0.1258225746251853,0.3544476818960054,12.281641343440548
0.904587769709033,0.1431670558511936,25.00166776452278
0.602545025133487,0.2653003844388636,38.27523127379364
0.790930954742444,0.7983896796032456,85.39586194871902
0.6057196931350869,0.25590415967250624,16.23588811546012
0.5718909026950117,0.11758582345965507,7.08800134819528
0.7949658727905895,0.5971213734353549,17.362294128027695
0.6231499844112809,0.9127900712690297,174.63314182869757
0.5103146007855149,0.3132856871420473,8.110685337086666
0.5565428896545641,0.5106672299595946,12.95574370981828
0.5689172345246186,0.3888317818344872,15.398470455568015
0.3420260911898648,0.9423180292122998,6.129213222333243
0.6677589371927476,0.8636183421087612,9.603227119567826
0.40686560591652,0.4880694986423706,2.652035282789539
0.6545173130155203,0.9791453460267002,124.5092580911812
0.48477342300811965,0.22298212452378907,15.214953350607065
0.7484342317637626,0.41760469794854727,18.906601331633095
0.6930607086500264,0.564307789942401,19.713405004882762
0.039446056517393524,0.7699030209003925,23.006071504130016
0.7821561154739692,0.703968773736606,23.735722405631513
0.896687473585173,0.4179504195680064,8.825834544817564
0.33103073139171024,0.9383344000975858,10.8317573407916
0.7329296467294051,0.9818016241896178,7.892541133100991
0.8452958269132012,0.8512309687556727,143.69610843644833
0.49880760496402243,0.4545134328193863,21.72853022817008
0.12908454350189047,0.8194136472889827,29.082055879054174
0.7314596899429796,0.2666608343889645,11.207023541409997
0.8386882850091119,0.17286386200541615,5.009127546568277
0.3115337102174045,0.07564886359939837,11.527185981651405
0.2185536641978828,0.8017601716478348,6.591730813030305
